hr,rr,dngr
92.29932307,26.45711006,F
106.3101241,24.49560533,F
97.99657317,23.33145116,F
108.9249534,25.33700258,F
76.76380646,24.03470815,F
94.46735333,25.67540811,F
104.9364715,25.14335942,F
84.10591917,27.87031982,F
94.66612644,23.84373316,F
97.94323805,25.06781764,F
96.79234811,24.48593561,F
95.30945069,23.80808116,F
89.19127556,23.91153645,F
111.6386704,24.46206648,F
111.6881638,27.77731482,F
89.00889319,25.24635136,F
97.72120791,20.80525734,F
103.1472723,25.9083179,F
96.04772116,25.90577472,F
85.72495913,23.32667379,F
76.89373632,26.18753853,F
82.4355935,24.97406307,F
97.83333296,23.54471628,F
101.6174761,25.15664565,F
90.43975113,21.79190718,F
91.0921003,23.55679664,F
83.21781005,23.94953488,F
93.80275659,26.55004962,F
92.85899529,21.65515395,F
101.8507441,25.79797602,F
104.7053514,24.25826839,F
90.96369312,25.88731959,F
92.44790245,23.17627476,F
95.68058731,25.72519026,F
110.4639077,29.17325954,F
111.4603612,26.16983652,F
91.24912512,24.58684124,F
91.78151719,25.66753781,F
91.25465437,24.52664247,F
98.68172183,26.06544646,F
108.4986703,24.53411575,F
99.21268344,27.86387701,F
90.45101458,25.75302367,F
100.3707396,23.59822333,F
98.49347125,24.01074486,F
89.78799317,28.13831986,F
105.0115544,23.45228259,F
109.8062582,22.37905102,F
93.52307422,24.31706213,F
93.89081214,23.14225736,F
93.00258783,26.00938643,F
113.3881012,24.35265643,F
87.53801713,24.68346733,F
84.6719864,21.19763072,F
89.38018708,23.61452453,F
99.65704816,26.42355539,F
101.6407524,22.36269476,F
90.17572938,24.1260408,F
96.23435066,23.26107082,F
92.89648374,24.63749607,F
83.75573792,25.83117577,F
78.48527303,23.73643854,F
79.93003476,24.48515705,F
93.08237855,23.59374659,F
93.0665701,23.99630957,F
95.49256562,26.22789266,F
94.04710589,23.80270079,F
101.0712562,23.43159533,F
104.5258837,24.46016309,F
98.78738018,26.81502401,F
91.87242709,25.58085542,F
103.3357461,22.06066266,F
89.23718802,26.08816083,F
89.14224759,24.77150114,F
91.15750856,27.82556559,F
103.4782924,26.63682584,F
94.03101777,26.60583715,F
105.2310747,29.12324178,F
92.68698845,24.67600362,F
93.77346997,24.55595802,F
111.3641196,24.45738572,F
96.43299191,26.01831595,F
98.79252301,23.03372516,F
97.82847467,21.82976271,F
107.2490547,23.69529919,F
91.82597318,20.25640249,F
92.70045362,25.43913176,F
105.6206354,27.55392251,F
84.62151218,27.37169237,F
96.56078312,26.55526826,F
83.36540098,23.73714398,F
88.50259605,24.7164423,F
96.26224531,25.20839764,F
97.59982248,27.66973622,F
85.40940572,24.25392636,F
94.60430856,25.19995376,F
89.82659849,25.0932613,F
94.38901631,23.96858245,F
92.3794971,22.61586193,F
97.86375077,21.29784244,F
88.98806157,23.34532091,F
90.61587951,27.66715769,F
114.3376506,28.44232991,F
104.42723,23.47829446,F
91.24863716,22.83851331,F
111.2593428,21.22383343,F
107.1973304,25.01511865,F
97.69687836,25.64658393,F
114.0962919,25.2255335,F
78.60653841,24.95329263,F
92.78521236,27.95313678,F
103.1884069,25.09216651,F
91.56408385,25.52638044,F
86.52638569,23.38854077,F
83.25597765,26.82038155,F
106.228608,25.83776466,F
87.02052143,27.85214554,F
91.26203243,25.26301917,F
83.75719204,27.20222589,F
107.7172982,24.98263506,F
101.3060382,26.55477766,F
104.3770449,26.17248133,F
90.68105876,24.55722018,F
90.55293684,26.87529489,F
93.82064636,24.39766266,F
82.98294655,23.69204104,F
79.48426449,23.48065743,F
96.65090371,22.85974113,F
96.46523137,23.58642966,F
97.63694443,26.27866735,F
86.86788522,23.26991886,F
107.5424913,24.28590034,F
93.54167013,26.22096573,F
107.1380079,25.17228824,F
95.16942549,23.4317886,F
108.6195758,24.46671406,F
92.36220338,23.98156116,F
93.05042683,23.99082232,F
98.22903157,25.31658811,F
92.74938517,25.8800627,F
99.6715607,28.28964527,F
109.073531,22.0510328,F
83.41064541,28.89098113,F
111.1048797,25.28372509,F
104.1348056,25.28462021,F
85.08555162,23.20211275,F
101.8366292,21.14492271,F
96.19705726,23.05780107,F
87.45328531,24.55316597,F
91.13732109,28.349591,F
84.77148305,28.97876402,F
101.9373478,25.200411,F
86.14350883,24.62388132,F
100.9152659,29.12434649,F
107.4479385,26.89909208,F
96.474474,27.81434327,F
92.8975145,26.68966409,F
98.53801934,25.9602156,F
96.37022191,28.15159961,F
76.81502873,24.59677766,F
97.92442195,22.92211548,F
87.92770308,24.85927033,F
89.29135157,27.97770032,F
104.9791671,23.36212116,F
93.84998742,24.11087107,F
96.01007919,25.35773625,F
97.03438422,26.93429709,F
94.84839,26.23833113,F
89.26823656,24.77234071,F
100.4963772,24.86083933,F
96.92048737,23.09698229,F
90.60778956,23.17023938,F
114.9582271,24.61233641,F
100.86546,25.99211839,F
96.46312101,26.45861751,F
101.6724301,28.10986752,F
87.36247725,24.80427378,F
95.35742195,24.49760414,F
108.8758415,26.36562262,F
100.4016635,25.96529652,F
97.03822565,26.42518504,F
100.3733602,24.58014407,F
87.36778262,24.99825936,F
88.7676278,23.80818904,F
102.9220234,26.7242069,F
97.22376381,22.63261091,F
99.53685642,26.00618959,F
109.1670711,27.73692447,F
105.2636122,26.90664833,F
85.24655613,23.29285347,F
100.2696055,25.91289729,F
99.28564797,23.91803128,F
86.02284805,25.18685545,F
89.80341821,26.31599935,F
89.80292609,25.95811655,F
101.8101269,26.29787354,F
96.88667476,25.41439812,F
109.3656476,24.0999012,F
82.33415429,22.4633083,F
98.95460031,24.9261621,F
99.08881031,25.73903523,F
102.6810568,25.81546915,F
93.4488372,22.32621887,F
93.68476426,26.45229169,F
94.53746484,23.34707639,F
86.28355716,27.45221298,F
93.71199214,23.44332804,F
80.23531119,25.39238934,F
88.78070854,25.44469139,F
103.1480882,25.56209727,F
100.2208483,26.78516892,F
92.2512942,25.01384049,F
102.9472981,25.57665024,F
91.21177421,25.85415438,F
86.42743453,23.8363056,F
103.7720072,25.17971944,F
87.47530607,24.80317034,F
114.3824052,25.59028609,F
88.18811819,26.59630471,F
108.7948101,28.36273478,F
96.36752329,25.91882644,F
97.64736808,22.98399933,F
114.4937461,27.67399145,F
96.98745905,24.91882835,F
96.40905148,25.52115918,F
98.4179669,27.81143593,F
89.91770382,25.19843483,F
101.2058597,24.50628365,F
86.97531872,28.8892009,F
98.54976624,24.67604066,F
87.43686205,21.60872518,F
96.94603563,24.25224948,F
92.91468047,24.23640747,F
99.40479665,28.63593699,F
89.52537833,26.72126165,F
90.27281821,25.48835519,F
100.2158056,27.70404893,F
101.8607364,24.76313282,F
101.227319,23.27647409,F
88.25188081,24.77611144,F
100.270251,24.85767962,F
95.56892119,25.35545301,F
106.9936837,26.04934917,F
83.9241117,22.89757244,F
86.16207005,22.89153098,F
104.7797362,25.17900693,F
99.57608661,24.67863531,F
84.78069713,24.9904499,F
89.19797176,24.54639476,F
98.70411975,25.62679855,F
85.87586315,24.55228723,F
86.18108592,24.42296226,F
90.03877952,23.44647491,F
86.10408743,22.92768019,F
95.29840175,23.38381908,F
110.9045698,22.39184055,F
95.27479093,25.11091229,F
96.62973119,25.45313288,F
95.21272973,25.68381869,F
95.79252645,25.7057162,F
99.19286483,25.33658249,F
78.39803484,23.20528472,F
93.05520799,22.32274269,F
97.36380207,20.81147645,F
99.48153092,26.49587831,F
82.24948289,26.39094776,F
93.84644434,23.18075619,F
88.2111423,24.44587593,F
98.56554857,22.60274423,F
84.79079113,20.59281932,F
94.28570927,22.91613463,F
84.35466886,20.93222091,F
89.45001222,24.37170815,F
109.0877477,25.82129882,F
103.9263567,23.1649576,F
94.46469711,22.31411328,F
87.513143,23.91721444,F
90.85548682,26.07231782,F
87.74609211,25.01680945,F
89.7152208,24.82985854,F
98.21747133,24.14924167,F
95.36383946,24.03800473,F
90.99528695,27.37253649,F
94.39324996,22.38058858,F
99.68792078,25.32774901,F
92.0749306,24.88808702,F
99.64064243,26.53301652,F
92.44956331,24.08836628,F
105.9990489,27.60375569,F
85.6350343,26.83372626,F
89.82155924,24.20536424,F
90.28056173,26.31361764,F
94.39556976,21.58400498,F
87.44164299,26.19739506,F
89.56722374,25.63101727,F
91.56527283,24.96397694,F
93.8023011,26.47901468,F
97.23216081,23.59110207,F
108.9680277,21.32786028,F
102.4213257,23.65571052,F
84.92600971,25.27553545,F
90.19865971,24.34287368,F
95.90663223,23.25711026,F
98.82467957,26.15614852,F
80.44618778,27.36096825,F
89.75213919,21.54447528,F
96.97069731,23.04777248,F
103.6801366,27.006113,F
83.07940829,25.24845084,F
96.53247515,24.99384125,F
86.37091762,26.24899827,F
83.35059499,25.13907817,F
111.0285255,26.92786872,F
83.09407412,27.88175727,F
99.73408081,25.98209913,F
80.16688596,25.83552354,F
96.24975447,25.66281835,F
95.53518125,27.74810638,F
101.3358893,23.74421032,F
92.52627148,23.29324979,F
99.69044997,28.6293885,F
110.0994,22.18288229,F
86.62486289,25.6636959,F
97.04930236,25.3235292,F
88.59389878,25.14820366,F
98.68550653,26.38642423,F
101.7402102,23.68759258,F
92.82961184,25.36823953,F
92.84716125,25.56385851,F
96.36916911,24.7136037,F
89.59448304,25.23626178,F
122.8843229,27.2244816,F
96.93545472,25.49132385,F
93.09503198,24.40618231,F
96.82214739,26.42766825,F
96.4434433,22.04284528,F
94.15680073,26.33121894,F
95.71345204,26.11838033,F
104.5236933,23.39943907,F
101.7299753,21.83699312,F
76.36935587,23.37812726,F
89.53856023,21.30214638,F
99.36540424,23.708885,F
90.79194675,23.05876774,F
86.14355833,24.44965658,F
91.26270421,21.94466325,F
95.03217001,24.45030013,F
97.16736704,26.25403963,F
115.9993066,24.17767445,F
77.09954046,25.10772265,F
99.73719652,24.31099496,F
89.2238383,25.72968801,F
82.46421064,23.59459837,F
108.6036311,23.61981412,F
91.430647,26.79171916,F
97.94524316,22.39307286,F
97.69362213,24.73517344,F
94.46005135,25.81908915,F
99.17825417,26.18025802,F
81.93724914,25.14383004,F
91.26616772,22.39701193,F
84.56384495,24.55265588,F
79.49192858,23.61395326,F
82.81393734,24.52760859,F
107.7033384,23.88922101,F
106.4579005,24.31478842,F
92.40539438,24.43574541,F
101.0392937,23.72107068,F
139.078535,38.74801995,T
176.0335974,46.75212489,T
169.5969027,56.24720213,T
154.4509641,48.81387824,T
167.5703312,46.22142205,T
163.802311,43.36907291,T
176.1296464,36.78650137,T
152.3534592,42.94481621,T
136.676814,57.24850472,T
143.3973078,40.16739843,T
162.4265368,40.26312153,T
163.9406028,45.55285026,T
182.7195311,45.04785079,T
162.7636616,42.42540493,T
177.7764304,37.82479398,T
180.8815627,40.87946453,T
189.1763761,53.21284082,T
141.4917023,57.82270417,T
179.1533615,43.95950859,T
156.0177582,43.60355577,T
175.3048499,38.67560835,T
147.6129235,39.08851416,T
135.3831569,57.97584663,T
155.481865,35.14244782,T
166.0336745,47.3453312,T
169.1127568,36.86706592,T
161.257236,52.43108634,T
184.5422915,44.19306439,T
143.7699793,44.46614755,T
177.6853921,45.74615775,T
171.663603,43.13392954,T
184.5613779,47.67908895,T
198.8999227,53.87204166,T
172.8333373,53.22140475,T
181.5507148,35.91101564,T
189.2641679,52.94798072,T
150.0662079,42.79261165,T
164.1559802,44.7098838,T
170.3978998,59.34508768,T
198.1454036,39.84356378,T
182.7612755,57.24139667,T
168.7695603,49.72784407,T
199.6040403,38.45967266,T
147.5813537,49.19107483,T
145.8585412,54.31469814,T
148.222107,40.31662327,T
177.5784049,55.31454964,T
156.1229522,59.17734782,T
175.3561612,38.45687765,T
176.5607422,46.33264557,T
146.4399848,56.82163097,T
162.9346712,58.99283441,T
176.0042415,54.26492489,T
184.5842353,50.29473708,T
136.681183,48.46423979,T
181.079507,57.76583199,T
147.9661957,45.2007552,T
144.5464774,37.67216025,T
140.5314915,48.10805351,T
170.1591882,43.80529767,T
149.118301,55.9611921,T
135.1402125,48.70807569,T
152.5450715,50.62645824,T
186.8299256,48.49808787,T
151.1725269,59.12106362,T
138.4542482,58.61289733,T
184.314048,47.0462326,T
171.6512707,58.59284569,T
157.7158296,43.41046193,T
147.847381,57.05993656,T
170.6306694,55.03608117,T
194.3302604,52.10989248,T
175.456038,41.45792652,T
169.6967509,44.42494613,T
152.8502539,41.77406351,T
180.6649677,54.7171603,T
185.8021338,56.8686202,T
169.1605086,58.24244671,T
184.2957348,40.32247576,T
162.1107076,40.76494133,T
166.229442,44.79688763,T
184.8443995,43.17684908,T
181.7641732,50.35482972,T
140.7782541,48.29641085,T
148.2563238,39.32037609,T
198.8905967,39.69549051,T
155.0037775,49.03735612,T
197.4717241,48.0451711,T
178.8811647,35.84155046,T
192.7230105,51.74300511,T
161.1298207,59.46128143,T
156.1855498,50.36520936,T
180.8205654,58.73497587,T
180.1994864,50.88430573,T
157.6813429,55.20353624,T
161.9186923,38.64282307,T
143.1058356,53.6388421,T
169.6141483,53.27708583,T
198.6822542,48.88781923,T
168.4249378,59.98723881,T
142.2412767,59.62274266,T
198.0090402,52.31505707,T
137.5211116,36.88228216,T
143.6717252,52.45073317,T
175.1138016,58.4552603,T
186.0072002,37.78299928,T
185.4628771,38.49123846,T
137.2194873,39.11731695,T
144.1629599,52.04999646,T
171.5141068,48.11093084,T
173.7508737,53.55055029,T
151.7611588,36.40266275,T
149.8574961,39.05457973,T
148.6079685,47.31519397,T
157.6816741,35.5066111,T
146.7225602,59.77146699,T
162.4202253,45.50204139,T
195.938441,55.95013313,T
198.2030812,58.01414254,T
177.1533659,47.63565441,T
175.9191722,48.55322307,T
150.020716,46.43471257,T
178.9419603,43.21288236,T
156.405901,55.80586529,T
140.7289145,52.90902783,T
141.4804775,49.10150063,T
180.6299181,38.80405925,T
144.4452431,52.41873751,T
185.3700831,42.81853362,T
188.8479787,55.32504599,T
177.3945694,44.651458,T
162.2063327,38.72513435,T
144.0692331,40.74488891,T
170.7356216,36.39865113,T
158.4497013,45.7318799,T
174.8040628,44.62351499,T
143.0300383,57.97428792,T
149.1667649,49.70856892,T
166.3843184,55.25361887,T
137.9922732,50.96761182,T
161.5360782,35.49252516,T
173.5218831,49.08635253,T
142.7608397,57.38347779,T
155.879403,36.17462772,T
142.5364579,51.57929355,T
159.0527821,45.02021934,T
191.6828672,43.80558655,T
183.7732496,41.2334947,T
191.5106997,41.29286935,T
185.1012427,37.52999431,T
151.1172635,45.82191588,T
164.8312094,51.82229572,T
168.5321613,53.54403121,T
136.9999884,36.7103568,T
160.2524818,37.00926221,T
148.623448,42.62651327,T
179.4350516,41.49456932,T
173.113788,40.57564212,T
197.6238431,35.72192995,T
140.5673817,37.28058147,T
169.6981886,52.00207753,T
156.9823313,44.66348797,T
183.6889245,43.55724483,T
162.1560832,58.74943176,T
165.1969966,51.07822671,T
150.2181457,59.23114163,T
188.2016087,43.31567118,T
151.5051963,42.4818127,T
148.8979214,57.02648262,T
146.2258781,47.8201333,T
137.3866613,55.86401163,T
155.1596972,52.88217056,T
187.8123066,57.30034439,T
170.1357873,46.191705,T
190.0629185,53.14561556,T
199.3396966,48.61424727,T
181.0191951,37.40236502,T
174.0747367,58.21446344,T
173.374787,56.98175738,T
184.3275424,42.99736048,T
170.6249094,51.13999692,T
135.9560493,48.38048522,T
155.7948272,39.29785182,T
153.0775446,54.96965928,T
179.0035693,56.28881688,T
185.3287979,40.61038947,T
171.4742944,36.94412958,T
147.8322232,55.53715322,T
183.4554399,59.21468739,T
194.3860493,56.30060951,T
178.6762611,40.49536936,T
179.273337,37.17460899,T
161.6809255,44.77315028,T
149.1861196,43.62404504,T
164.1351763,46.21095498,T
165.3134362,58.42980769,T
149.7132706,42.6301877,T
143.1518319,57.23609706,T
150.2823311,44.23855121,T
165.0802709,46.38192447,T
156.3188638,50.35818225,T
192.2615742,46.82753968,T
188.6178201,41.12544958,T
188.8552458,43.86028984,T
193.6083236,38.58672672,T
184.2045406,59.81973007,T
180.3047923,56.86976351,T
179.6019815,57.88207602,T
198.5300233,54.66867537,T
172.979284,47.61450653,T
141.1218721,36.89138427,T
137.4282917,58.8774733,T
161.6311364,36.96448004,T
198.3670022,37.90766241,T
167.5814323,48.64889668,T
139.879706,40.57572157,T
150.8914957,41.58422925,T
143.3815741,54.57781112,T
179.5294601,51.11255284,T
191.5927717,37.7387123,T
191.5975813,53.46750368,T
156.7444103,49.31729914,T
147.0218837,49.12863903,T
195.4861061,39.36015213,T
147.4821041,53.86122678,T
159.942157,44.11240803,T
188.3897412,35.90493711,T
160.763748,51.91677584,T
173.7250083,49.67419076,T
186.5478285,51.27796781,T
152.0873401,44.17284623,T
188.3031892,44.70974181,T
195.0171254,51.9795712,T
152.7239758,58.89704456,T
190.3314372,38.13971055,T
188.7746808,42.58341072,T
189.3640905,44.24749576,T
140.3121018,42.36058698,T
176.1158669,41.65604144,T
196.7187691,35.56460692,T
160.9016968,48.8709803,T
194.4415321,45.62850688,T
191.6784413,47.16661925,T
147.6361757,38.34647193,T
156.3773155,58.4893146,T
143.5891628,58.33652379,T
184.2906555,55.04837405,T
145.6217636,48.04058411,T
153.6796638,38.20819892,T
148.005986,43.89529833,T
199.8351897,36.26649592,T
158.2659067,56.52368852,T
167.1832918,35.56486186,T
158.6048783,52.58963014,T
198.8309007,36.28044187,T
197.2359542,43.01914152,T
157.9681921,47.62096679,T
163.8171428,36.39958175,T
165.3708781,55.97044099,T
192.0473277,38.8631693,T
148.2125019,57.74762981,T
158.1012579,59.28601937,T
170.0702341,38.64132534,T
143.0878403,53.88506265,T
174.9998468,40.56746897,T
191.7951468,59.17416305,T
165.2891891,56.42188038,T
156.8653797,36.6699338,T
140.4572592,52.00676016,T
166.6850135,53.36677223,T
173.2006233,47.15337615,T
147.5432411,38.32762923,T
196.0304197,55.57850377,T
157.5284817,52.73060528,T
158.2162176,44.32943539,T
192.219449,43.82973756,T
142.5742567,56.0067693,T
156.072203,58.03006187,T
173.9256506,54.64231367,T
183.1369084,35.62300675,T
184.7318347,45.66560813,T
155.0172215,53.24684779,T
182.9713393,40.19044577,T
166.4706459,49.28210383,T
147.8612821,51.37588853,T
179.5796275,57.61895236,T
138.3248192,42.88899902,T
196.7752361,41.87323329,T
158.0968827,42.35955396,T
179.0669603,35.6102649,T
184.3392038,53.95321277,T
199.9835788,47.86694389,T
148.8969502,55.61027203,T
143.3975602,48.45645998,T
186.8155187,55.1603113,T
160.4151309,49.96377628,T
159.2146347,53.73629395,T
166.1806305,43.53259478,T
161.137339,43.54768002,T
183.6395922,49.00923909,T
149.9663313,36.14769374,T
196.8302647,45.35980184,T
143.6174015,47.80764401,T
174.5966398,46.18553925,T
150.8108929,39.83226198,T
157.7068961,50.56797911,T
182.2016764,54.58236121,T
160.6345894,50.81866639,T
192.9970152,36.97306928,T
198.3505521,59.21121372,T
148.308872,44.18573371,T
167.5284238,58.05347595,T
162.5414372,54.56904792,T
189.5666312,44.69947732,T
158.1025127,47.51637681,T
163.7890936,38.78794078,T
178.6559151,36.50159469,T
170.6314349,59.64081512,T
188.5270148,42.13342453,T
178.3257733,48.92425749,T
135.4891597,41.49820138,T
138.4432965,58.49434779,T
137.4222333,53.33801875,T
176.1446144,52.69226003,T
160.5395962,37.10697545,T
178.5525059,58.66259485,T
172.4195471,50.19952554,T
143.6134547,50.10777201,T
166.5509474,36.37176227,T
147.8428862,59.30195431,T
144.875164,50.52823862,T
138.59154,40.17951745,T
197.1847779,50.2736985,T
170.1615438,41.56062734,T
164.9401727,59.53105287,T
179.0389994,43.8042901,T
170.4561703,59.25208801,T
198.0830736,40.07074481,T
156.9005068,41.40620565,T
167.9053536,39.35548358,T
162.3824633,50.46268976,T
195.8333195,44.55886343,T
161.6152659,44.0236844,T
195.1784181,50.94851428,T
184.802078,50.17903421,T
185.8528306,38.21043694,T
142.5794738,58.43635862,T
171.3336603,54.97318271,T
169.6238359,39.57647212,T
187.3112508,54.55745882,T
167.6195099,38.26342392,T
178.0930278,54.5171613,T
146.2071622,49.48028868,T
167.7817139,53.24964613,T
181.8777611,43.79209228,T
148.8016839,53.26773369,T
181.8328118,47.30788049,T
196.0840968,45.56890762,T
171.7489148,39.2354613,T
166.7667559,39.2956454,T
165.5952749,50.91773388,T
147.5017949,48.89612703,T
181.393423,52.06183578,T
194.6579251,57.00272673,T
151.8930968,44.70583463,T
142.4398584,39.38562629,T
177.8766632,43.90421053,T
138.2251642,49.93081383,T
155.5088079,54.9049471,T
136.0398805,36.31593699,T
143.2015535,40.26724785,T
197.5634874,44.40412675,T
141.1361635,50.57600386,T
193.8346197,54.25273868,T
190.8164928,43.80948736,T
148.9204986,46.06698538,T
143.461675,53.88094599,T
195.1924805,42.7517025,T
195.2146468,42.46706882,T
197.7936708,42.91687656,T
159.6447855,38.5010797,T
151.4206451,46.38242352,T
156.2355832,35.11618639,T
194.0872836,53.0778951,T
137.4269803,35.3384272,T
194.1376221,57.51221843,T
152.8342417,50.67894029,T
168.9928626,54.09913233,T
187.6463269,56.86320976,T
168.1704897,41.08338675,T
180.2400566,40.35521316,T
139.211025,52.88212329,T
178.2078802,48.27007042,T
137.6975137,42.64865853,T
187.399463,58.83589475,T
171.1170346,43.95163789,T
138.2950354,42.71232759,T
191.7343266,42.66662378,T
173.599682,42.92029773,T
194.2482215,53.11302613,T
147.1867185,44.97848918,T
181.7696798,40.01292287,T
176.4893677,45.67764045,T
157.6571703,40.35687748,T
149.5133383,57.71348906,T
175.7495494,43.18282643,T
168.1356802,36.10020603,T
165.5567833,44.9921673,T
196.109703,59.96876714,T
142.1790606,37.23860497,T
149.96625,41.66872883,T
187.0484202,55.90478413,T
155.9892029,38.05629176,T
173.1643006,54.18638734,T
148.3480723,55.85725045,T
158.0099185,51.17954789,T
145.3337469,39.30213877,T
140.362145,43.08054302,T
192.4758176,41.81348467,T
150.9771713,40.74073787,T
172.6088405,54.64440349,T
154.9504862,42.12752706,T
179.4284239,38.62706829,T
183.3166028,42.83501215,T
137.5224384,36.15750374,T
139.2292538,55.08426398,T
178.719267,53.66012313,T
190.802874,49.70404073,T
139.8475679,51.15456207,T
156.8030221,45.11949555,T
166.2549974,37.82758891,T
159.2647274,53.46160311,T
157.380707,45.20913656,T
159.7851692,45.78880732,T
183.4483186,37.24927449,T
166.0854408,40.39123855,T
176.8798328,38.10685385,T
173.3566058,43.12265855,T
165.5584563,56.1294599,T
165.0798919,36.35113861,T
177.7323947,57.0670041,T
175.7793905,37.178675,T
135.7118455,58.31767552,T
150.2400985,53.34830783,T
197.0775775,55.07913773,T
170.9920228,54.59471048,T
151.1012898,35.59240349,T
142.1320315,40.98877009,T
168.5783646,54.8162033,T
161.0948534,51.98828841,T
135.8629048,42.33501387,T
142.0402579,48.16921056,T
192.2089645,56.20244063,T
193.1350259,47.91382956,T
198.5669397,35.85750304,T
164.2608534,53.68902025,T
166.8237384,41.39608223,T
185.4901554,51.88926357,T
161.8453816,48.90050856,T
195.0044338,35.23911327,T
177.466735,58.43841887,T
188.9530038,45.07652023,T
171.279379,53.43830987,T
164.9005602,36.27396219,T
159.2173723,37.65917931,T
197.8314293,47.88039114,T
177.6422628,36.5179369,T
167.5860414,47.57375084,T
153.220167,43.60099902,T
181.3015403,57.152034,T
142.4555357,50.05888778,T
138.3855755,35.69894131,T
193.6204372,37.52851352,T
175.8231303,50.050078,T
199.4366813,49.33804745,T
186.3403285,53.03700475,T
176.5569162,52.83561475,T
169.4439698,38.10157582,T
177.872192,55.16864259,T
146.9782482,49.75427714,T
172.3261972,48.36821468,T
148.5567071,45.54637788,T
153.4871482,58.07499023,T
167.8985418,51.21752306,T
150.5196646,37.73055153,T
166.5887346,47.20703419,T
152.9528885,40.33013017,T
185.3090899,46.47624713,T
163.5654685,39.69335193,T
175.7615127,45.31544053,T
138.5548044,36.26762466,T
168.4236447,56.4412777,T
143.1950532,35.29122106,T
185.8732912,49.34244984,T
188.4646927,57.73064844,T
181.6358186,36.47191694,T
183.5314542,59.19982826,T
158.7598413,37.02029677,T
154.0952716,44.47589318,T
146.8455571,53.96302153,T
161.0072172,44.65210312,T
145.2267702,39.65597245,T
186.9284081,51.95872244,T
163.5777819,39.99616861,T
170.2705543,46.25315272,T
159.6676774,53.63542439,T
166.5277695,55.78782154,T
176.7453855,44.76483091,T
155.8132109,52.59688524,T
137.7073108,57.10073008,T
181.3981057,39.94908564,T
191.1262522,39.06688807,T
142.2124588,37.69757594,T
166.2325207,36.43224853,T
135.0116678,56.84179351,T
143.7296458,53.69114583,T
165.2378851,51.45517655,T
178.7513345,38.82940323,T
167.0474583,50.20614408,T
145.0266188,40.46528834,T
192.6726282,54.36839991,T
189.4227827,58.05141297,T
190.7567927,43.09822349,T
161.8459417,55.43914715,T
193.2378566,51.20346095,T
140.9731264,52.67143249,T
156.2280648,52.32623971,T
197.4257334,49.98013501,T
145.6824362,41.38715707,T
197.4473282,52.26922308,T
144.7692308,44.18112397,T
147.9522753,56.87191612,T
148.7620007,36.33029736,T
161.3329453,48.34976312,T
197.4429372,41.68945399,T
143.4624429,39.6607817,T
162.8667658,49.91524198,T
160.2056668,48.71921427,T
197.7794311,54.45175361,T
196.4173154,39.78044041,T
147.7582807,55.82402693,T
195.9624428,56.63181498,T
136.7911328,54.17935095,T
150.1742691,46.85552596,T
156.2864411,43.2765399,T
174.2964906,58.25840571,T
189.9963722,37.3762601,T
150.2811315,57.52716459,T
179.3532894,55.61005139,T
160.3891331,56.21670821,T
168.8962297,59.34882413,T
147.5854103,48.74079542,T
148.4401891,59.27829893,T
152.135674,50.91446754,T
145.8524767,55.52874192,T
180.4879871,37.30420699,T
196.0299836,39.65518998,T
148.3265615,48.52031314,T
163.7868991,40.61789503,T
199.6252323,40.50470093,T
199.7083836,59.69130157,T
167.4641282,39.85862457,T
146.49872,54.07876472,T
139.3984793,37.45857724,T
157.5823758,38.78097912,T
179.5117917,56.91858178,T
139.0009165,54.99775834,T
155.3882495,35.17294288,T
161.8214278,39.50186559,T
183.1483914,51.49665241,T
199.0663753,36.29079093,T
145.3228597,55.85540451,T
143.7952556,54.15118295,T
155.3162215,43.97893605,T
187.2795386,51.88935183,T
148.5778589,58.51725752,T
173.0190327,36.21529212,T
195.394587,37.3946055,T
141.948805,55.21347428,T
196.958223,41.28372063,T
139.4033796,58.94401359,T
194.5250663,53.2660635,T
194.06654,59.83128263,T
174.6131024,35.59500718,T
182.9463294,36.88208182,T
196.1336846,41.40176975,T
137.1231074,44.01556052,T
145.5808484,40.08979448,T
150.1200477,37.24749953,T
185.4986385,46.09219605,T
139.9022311,48.74613472,T
154.1347701,38.3795529,T
187.9280883,41.02142743,T
155.2058399,41.431307,T
176.41985,55.13423493,T
139.8038039,58.28457784,T
184.8215492,44.27353184,T
181.2998565,56.4539915,T
161.568893,48.26268174,T
179.2138217,43.11140272,T
150.5354236,44.5910023,T
197.1069179,54.56442669,T
182.9665302,47.14496067,T
172.1713345,56.98929776,T
153.7138736,39.84213909,T
168.5130723,43.42505994,T
155.1538442,45.1350426,T
170.82276,38.608887,T
155.60042,39.92400136,T
143.2130629,53.94175289,T
157.9056666,41.25221659,T
170.9925763,42.51558602,T
176.8018899,38.29365112,T
197.458143,39.34580494,T
148.1738486,41.8238086,T
173.0343333,53.96844674,T
190.1707896,50.18531396,T
165.6392479,41.4466462,T
149.727242,50.41196493,T
180.0333231,41.03257533,T
142.6117208,41.16036284,T
180.6606854,48.34002523,T
161.0504655,48.56587972,T
141.0432304,48.16024421,T
143.2484937,59.19456124,T
182.6883472,52.07768691,T
185.6126338,41.41073647,T
168.8113615,39.2560446,T
168.1507495,35.79559738,T
178.8822801,52.47067228,T
178.6290978,45.33993954,T
199.8520458,53.27557426,T
163.6787917,42.39380628,T
180.9496137,58.26801899,T
199.4214591,53.36581058,T
135.3838263,51.42174722,T
164.0013559,38.54856146,T
